"x"
0
0
0
32.5
17
0.2
6
5.3
15.2
0
12
76.6
1.3
8.6
0.4
8.4
5.2
35.1
36.1
17.4
20.8
0
0.1
16.1
17.6
0
0
0
1.4
0.5
24.5
70.5
3.2
61.6
0
1.3
0.3
30.1
0.1
1
6.5
20.7
6.9
4.4
11.3
1.3
1.4
0.4
1.3
10.1
24.7
0
3.1
31.9
5
31.5
21.3
8.2
34.6
12.4
5.7
20
0
16.2
1.1
7.3
20.9
0.2
1.4
9.5
7.2
11.4
0.7
3
2.3
0
0
0.1
2.9
0
5.8
0
0
0.1
16
6.6
7.7
39.2
11
4.5
1.2
0
0
0
14.9
14.6
22.8
24.8
2
10.8
6.6
6.6
0
0
12.6
15.2
0
1.2
6.8
25.9
1.9
12.9
3.1
3.1
0
17.3
12.1
38.2
12.9
5.9
6.4
0
1
4.7
4.3
17.6
0
0
0.5
0
2
0
4.2
3
0.2
0
5.2
55.8
0
0
0
3.4
5.2
18.8
8.1
12
30.8
1.3
0
7.2
38.8
8.5
0
0
12.5
7.3
0.2
0
0
0
0
0
6.2
8.4
33.4
0
12.1
0
66.9
21.4
7.5
0.2
11.8
4.4
0
27
0
0
15.1
0.6
0.6
0
0
32
0
0
0
7.5
0
0
1
0
0
0
0
12.1
0
0
0
0
0
4.7
0
0.1
0
0
0
0
0.4
0
0
0
0
0
0
0
0
0
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19.6
0
0
0
0
21.2
0
0
0
0
0
0
0
0
0.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.8
3.1
0
0
0
0
0
15.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.9
0
0
0
0
9.2
0.1
0
59.9
0
10.9
0.5
0.2
3
6.8
0
0
19.4
0.2
0
0
13.2
0
15.2
0.5
29.5
0.2
11.8
6.8
0
55.8
49.2
96.1
0.2
0.6
22.6
0
12.5
48.8
0
0
5.7
0
0
0
95.7
1.6
0
6.7
0
171.3
0.4
3.4
29
10.2
4.6
0
0
2.3
0
0.6
0
0
0
8.8
0
0.9
3
10.9
0.1
122.7
20.4
13.1
15
0.1
0
0.7
2.2
1.7
19.4
23.4
13
2.3
0
0.1
8.7
0.9
0
0
3.7
12.2
1.1
36.9
4
32.8
1.5
74.3
27.8
3.4
3.7
16.9
1.8
0
0.8
0
0
27.6
10
0.6
62
0.3
10
4.2
1.7
10.3
1.3
21.2
8.4
76.4
0.9
0.5
8.3
11.6
14.6
4.8
9.7
0
0.2
0.4
19.4
7
2.7
5.7
0
0.5
4.5
8.1
4.3
0.7
7
52.8
4.3
3.2
1.2
6
16.1
19.8
0
4.8
1.3
0
14.8
0
4.5
18.4
0
16.5
0.8
12.5
7.4
10.9
0.8
0
0
8
43.9
0.1
0
15.7
4.6
0
11.1
16.6
27.8
1.4
0
7.4
4.8
2.4
5.4
0.1
0.9
29
11.1
35
0
14.4
5
32.4
20.8
0
0
13.9
46
1.2
61.7
10.9
0
5.2
26.7
0
21.7
13.4
22.4
16.4
0
0
1
39.2
18.2
0.7
18.4
0
13
10
34.6
37.8
16.1
0
15
7.7
0
0
0
1.3
0.5
0
10.4
1.2
8.2
1.9
0
25.8
5.4
4.3
5.3
3.4
8.2
1.3
0
3.7
9.8
5.6
1.3
9.6
46.2
0
0.2
0
0
0
0
0
0.3
0
0
27.8
2.8
16.4
9
8
5.6
1
0
4.3
0.6
0
0
11.2
2
0
0
0
11.6
0
0
0
0
0
0
0
0
0
0
0
3.6
0
0
0
1.8
20.4
16.6
0
0
0
0
0
0
0
0
0
0
0
1.3
0
0.2
1.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.6
0
0
7.5
0
0
0
0
0
16.8
0
0
68.2
0.1
8.8
20.9
0.4
1
0
17.1
0
0
0
0.2
3.3
0.2
0
0
0
0
0
0
0
0
0
0
14.9
13
0
0
11.6
25.9
0
7
0
2.2
0
0
60.2
0
4.4
30
0.5
0.2
0
0
1.4
0
4.2
5
11
0
0
0.5
0.3
10
7.7
0.4
5.9
0
0
12.9
0
0
5.1
0.2
0
0
0
0
0
0
0
0
0
0
0
0
4.8
0.1
28.4
0.4
0
32.2
3.2
0
4.9
8.8
0.2
0
0
0.6
12.4
0.8
0.6
0
0.1
21
3.5
20.8
57
0.4
0
7
2.6
0
5.4
46.6
85.8
32.2
32.2
1.7
22.3
0.6
0
0
15.4
79.5
20.2
4.2
15.8
0.5
0.3
11
3.4
11.3
14.7
7.8
0
11.6
60.1
3.6
8.4
11.5
0.1
3.4
3.4
26
47.6
1.2
3.6
76.4
4.9
36.5
28.6
9.2
0.8
9.4
7.3
0
6.6
3.7
18
0.4
1.8
0.6
14.8
39.5
0
12.7
0
16
43.6
8.3
120.4
9.6
49.6
0
0
0
28
2.6
45.7
10.2
2
22.8
0
1
37.2
45.9
7.5
16.8
0
14.9
0.2
18.6
3.1
0
9.7
4.4
0
0
1.3
4.4
7.1
2.4
1.4
0.4
2
10.2
0
25
0
0
2.4
20.3
2.1
4.7
12.4
0.3
4.9
2
11.3
39
12.6
20.5
0.8
24.8
7.4
0
7
0
6.6
8.7
0.6
0
8.9
0
0
1.4
26.6
13.3
0
27.6
5.8
0
23.4
13.8
84.4
0.7
0
0
0
0
9.2
0
0
0
1.2
0
0
0
0
0
4.4
19.2
0
1.6
3.2
6.4
21.4
5.6
0
0
0
1.6
1.4
38.2
0.9
0
1
0
31.4
2.2
0.1
0
0
1
4.2
11.3
16.2
0
0
14.7
4.3
0
0
0
0
0
1.4
0
0
2.4
10.9
0
1.8
0
0
0
0
0
0
0
0
2.5
0
0
0
0
0
0
0
0
0
0
0.1
0
0
0
0
0
4.7
19.4
5.8
0
0
0
0
7.6
0.1
0
0
0
0
0
0
0
0
0
3.9
0
0
0
17.7
0
0
0
0.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
0
0
0
0
0
0
0.3
1.8
0
24.5
0.5
53.6
0
0
0
0
0
25.7
0.8
4.8
0
10.1
39
0
0.2
0.2
19.3
0.1
13.8
3.5
0
0.7
0
37.1
2.1
0
8
51.5
13.6
0
21.2
0.8
0
0.2
39.5
4.2
0.1
1
0.4
3.2
0
0
0.2
4.8
3.5
12.5
29
50
5.7
22.8
6.7
0.1
21
5.6
0.1
0
0.2
0
1
4.5
1.5
11
14.6
12.2
0.4
0.2
9.2
7
6
2.5
0.1
3.2
15
14.3
11.4
0
77.8
5.5
0.6
21.2
0.6
14.5
26
0
1.8
1.9
0
11.3
0.2
0.2
2.9
56.8
13.4
0
4.1
30.8
3.4
0
0
2.1
0
16
45.6
7.2
0
0
0
3.4
7.3
21.9
0
19.1
0
0
31.4
1.2
41
1.7
39.4
26.6
1
16
0.2
0.1
4.1
9
0
0
1.9
45.4
0
10.2
1.3
12.8
10.9
3.8
6.2
21.6
2.4
5.2
53.4
8.8
1
3.3
10.3
0.1
26.2
4.5
53.4
22.2
0
0.1
13.4
11.4
17.5
0.2
0
9.6
8
0
16
6.9
0
13.4
0
0
0.7
0
50.1
0
0
21.6
0.4
2.8
14.1
12.2
37.2
0
1.6
0
12.9
11.5
31.6
0
0
0
0
2.8
7.6
6.2
18.9
27.4
4.2
4
2.7
2.6
0
10.4
2.9
3.4
32.2
2.6
2.4
0
0
0
0
0.2
0.5
13.4
7.6
8.5
7.6
25.3
3.7
0
0
2.3
34.3
26.7
5.7
1.5
0
0
0
0
1.2
5.6
13.7
4.9
0
0
0
0
14.6
0.8
0.1
0.1
0.4
1.6
9
13.5
0
0
0
0
0
0
0
0.1
0
0
1.4
0
0
4.7
0
0
0
0
0
0
23.9
0
0.5
0
0
0
0
0
0
0
0
0
0
0.7
0
0
0
0
9.7
0
0
0
5
0
5.5
0
0
0
0
0
0
4.2
0
0
0.1
0
0
0
0
0
0
0
0
3.3
0
0
0
0
0
0.1
76.1
0
0
0.1
0
0
0
0
0
0
0
0
0
0
9.9
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
15.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.9
8.8
0.9
0
0
54.2
140.2
0
0.6
0
0
0
0
2.3
0
0
0
71.6
3.2
11.1
1.3
3.2
10.7
20.3
1.9
11.1
0
0
0.3
0
0
0
0
0
0
0.6
22.3
5.3
75
5
8.9
3.6
2
24.4
25.6
1.1
3.1
14.4
33.8
0.1
3
15.8
0.8
6.5
45.2
23.7
1.2
4.5
1
12.3
13
1
3.5
60.8
25.6
0.1
27.4
0
0.2
0
44.6
13.4
0.2
0.3
16.2
20
2.6
59.2
5
0.2
8.2
9.9
13.8
20.1
22.9
108.8
15
30.7
19.8
14.5
3.4
39.8
3.1
70
19.5
0
9.8
0.6
26.2
0.4
1.3
2.5
0
0
3.5
0
3.2
7.2
10.1
10.2
25.6
1.4
0
0.1
10.9
3.6
14.4
1.6
13.5
9.1
0
0.1
0
0
0
5
0.4
0.9
7.6
6.7
0.3
1.3
4.8
0
0.2
26.3
0.3
57
9.3
18.6
0
0
79.2
10.2
84.5
0.1
28
7.6
6.2
0
3.2
32.5
2.6
0
0
9.4
9.2
1.3
0
0
1.8
7.1
0
14.9
1.8
6
8.4
14.5
0
21.2
15.8
30.3
36.1
5.6
1.5
10.6
11.5
7
12.7
52.2
0
0.8
1.6
0.6
2.2
17.5
21.3
17.9
0.6
7.5
1.7
19.6
0
20.6
0.8
84.1
0
0
0.1
30.2
26.2
0.6
5
3.6
15.8
0.9
0
2.2
0
4.8
18.6
16.5
0.6
1.3
11.4
0
18.4
0
20.8
4.2
1.4
0
2.2
2.6
5.4
0
4.4
17.6
17.5
2.2
0
0
1.3
0
0
0
0
1
0
2.9
0.6
10.6
9.6
0.6
0.3
0
0
9.4
5.3
14.9
0
0
3.3
1.8
10.4
0
0
0.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.8
8.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.6
23
3.7
1.6
0
0
16
0.1
1.8
0.4
0
0
0
0
0
8.1
5.5
24.4
0.2
0
0
1.6
12.8
4.8
23.8
6
0
20
27
21.8
4.9
0.2
0
6.2
14.4
10
6.6
0.8
14.6
1.5
0
2.2
0
0
0
1.8
25
23.8
10.6
0.3
52.4
5.5
4.2
2.8
18.2
6.4
0
9.1
13.1
6.4
0
3.1
0
4.8
1.6
2.1
12.8
0.1
9
31.8
4.8
25.6
5.6
24.1
3
0
3.6
10.2
3.6
12.9
15.7
1.6
2.3
0
0
0
0
7.6
1.2
29.4
14
0
0.1
14.6
0
0.1
0
0
0.6
1
0
47.6
17.4
0.4
15.5
7.1
7.4
2.6
15.2
0.2
0.2
0.6
7.3
2.8
4.2
17.6
38.6
17.2
15.4
0.3
1.6
0.8
3.2
1
0.8
4.8
6.8
5
15
4
9.2
3.2
20.8
36.8
0
0
2.4
0.4
58
18.6
18.8
1.8
28.8
65
4.4
19.2
0
5.5
0
0.4
15.4
0
5.2
0
12.4
90.6
0
0
0
3.4
1.2
16
0.2
0.4
0
16.1
9.6
12
0
3
20
0.2
13.4
37.8
22.6
43.8
16.4
20.6
0
0
17.3
10
2.6
10.6
0.6
17.6
1.2
15.8
1.2
0
0.1
44.4
1.4
13.2
0
3.6
0
28.8
7
36.4
6.4
6.6
19.2
4.8
0.1
0.4
16.8
0
0.1
0
32.2
0
4
0.2
0
0
0
1.4
0
1.7
0
0
14.9
0
0
0
0
11.2
1.3
0.8
0
4.2
0
29.1
0
10
4.3
0
0
7.6
5.3
32.4
1.4
0
0
20.6
0
0
5.6
1
6.7
0
0
0
1
65
4.1
4.2
0
0
0
0
0
0
0
0
0.2
0
0.2
3.2
0.5
0.3
0
0
0
0
9.8
2.8
0
0
0.1
0
0
0.1
0
0
0
0
0.2
0
14.2
0
0
0
0
2.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.4
0
0
0
0
0
0
79.6
0
0
0
5.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.6
1.8
0
0
0
0
26.6
0
29.2
0
4.2
0
0
0
0
0
6.2
0.2
0
0
0
3.4
26.8
0.2
0
16
0
0
0
0
0
21
18.2
34.8
18.7
0
0
20.2
23.1
5.6
6.5
0.8
1.2
6
0.2
0
0
0
15
28.3
10.1
0
15.8
25.2
5.2
0.5
4
0
0
1.6
7.8
27
0.3
12.8
19.4
0.4
18.6
1.8
0.4
4.2
0.2
1.2
1.4
2.6
16.7
19.1
10.1
0.8
3.4
0.1
1
0
40.4
15.8
42
5.9
0
0
0
51.5
0
7.6
0.8
90.4
5
0.2
3.4
55.1
0
0
19.8
13
4
11
4
0
0.6
7
0
46
0.6
26.9
1.6
8.3
0
10
5.8
6.7
63.3
11.5
0
0
35.8
10.8
0
0
12.5
0
0
6.1
2.9
4.6
45.5
0.6
25.2
4.4
91.5
28.6
38.2
15.8
26.8
8.8
6.4
1.7
1.2
12.5
0
0
55
0
4.8
0.8
0
11.5
0
0
22.2
11
0.3
0.1
4.8
14.9
0.3
0
0
3.1
2
0
0
44
6.9
12
21.8
12.8
0
3.3
5.3
50
2.6
37
3.7
0
17.4
0.8
0
31.2
19
0
1.3
11.5
7.1
6.7
4.8
10.2
1.1
0
0
64.5
2.4
26.8
1.4
14.8
18.3
3.8
0
0
0.3
1.2
6.5
7.4
0
0
9
8.2
1.3
2.2
4.1
0.4
0.2
120.4
0.4
0.2
20
0
0
0
22.8
0.3
0
4.8
66.1
8.7
26.4
47.7
1.1
0
3.2
25.3
0
22.6
5.5
6.2
62.6
14.5
0
0
0
0
0
0
0
21.9
0
6.1
0
0.1
0
0
2.6
0
33.9
0
0
0
0
0
18
0
0.1
0
0
0
7.4
15.3
1.3
0
0
10.3
0
0
0
6.8
1
0.7
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
0.2
0
38.5
0
0
0.6
0
0
0
0
85.8
4.4
6.6
0
0
3.6
0
16.4
0.6
0
0
0
0
0
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.4
0
0
0
0
0
2.2
0
0
0
0
0
0.3
0
0
0
0
0
0
4.5
0.2
0
0
0
0
0
0
0
0
0
0
0
0.1
1
16.1
0.6
0
0
0.2
0.1
0
5
34.1
0
46.8
5.1
0
1
5.1
42.8
1.6
32.8
1.5
3.8
8.5
0.2
0
0.2
0
0
0
0
0
0
0
0.3
8.2
0.1
11.3
36.7
5
13.6
129.5
6.9
8.9
51.6
8.4
5.2
0
0.6
25.8
0
3.4
3.7
0
26.8
0.4
7.5
27.7
18.2
1.6
3.6
0
34.2
8.3
4.5
2.5
15.7
19.1
44.8
1.4
1.2
0
26.5
2.3
16.5
21.4
54
9.5
0
14.4
0.6
0
59.8
13
63.3
4.3
9
12.8
3.4
0
0.5
8.5
9.5
16.5
4.2
0
1.4
0
0
1.8
5.5
0.6
40.8
3.3
0.8
0
1.6
0
31
19.9
12
30
19
1.2
0.8
6.8
25.4
28.6
4
0
0
14.4
5.4
1.2
8.4
3.4
10.6
5.6
0
30.4
1.3
24.6
53.6
35.6
2.2
0
20.4
0
0
0
0
0
0.8
10.4
0
0
0
11.5
16.9
0.2
0.3
3.7
14
23
4.3
0.3
0
1.5
0.1
0.6
0
13.1
2.7
0
0
48
0.2
0.7
0
0
0
0
0
0
0
0
0
13.4
3.8
0.5
0
2
0.6
13.3
6.8
3
29
9.4
40.4
10.5
9.6
10
0
3.7
1.1
6.3
7.6
0
0
0.2
0.8
0
11.1
3.2
17.4
0
1.6
8.4
9.5
6.1
2.4
1.9
0
0
5.8
2.6
3.5
0
0
3.1
0
0
2
9.9
3.2
4.7
1.2
14
0
0
0
5.3
0
0
0
11.5
8.5
0
0
0
0
0
0
0
0
4.5
0
0
0
0
0
4.1
1.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.2
3.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16.4
0
0
0
0
0
0
2.2
0
0
0.4
0
0
0
0
0
0
23.6
0
0
0
30.4
0
0
0
11.3
39.2
0
0.6
0
3.5
0
0.5
8.3
9.9
19
13.6
20
25.5
43.4
6.1
12.6
12.1
29.8
0
0
2.6
28.8
0
4.2
7.8
6.7
0
0
5.7
5.4
20
9.5
5.4
31.9
0
0
0
0
13.5
28.1
1.2
1.2
32.8
17.8
32.9
11.2
30.2
1.4
38.4
12.9
6.2
0.4
3.8
17.7
83.6
14.2
32
4
6.4
1
1.4
21.6
9
0.1
4.4
7
5.8
15.4
0.1
69.8
9
2.2
3.2
0.8
2.2
1.7
3.8
0
0
3.2
1.2
0.1
10.8
3
22.8
0
1.2
138.4
9.9
0
0
40.6
1
12
0
22.5
0
1.4
58.7
1.1
23.4
0
0
5.2
0
70.6
14
5.4
1.8
0
46.8
9.4
28.2
45
54.5
19.8
46.3
1
0.3
1.2
0
51.1
26.3
2.1
0.8
2.1
48.2
74
0.1
11.9
0
49.7
0.1
19.4
24.1
4
36.7
0.7
33
4
9.5
31.7
16.4
2.5
0
0
18
18.6
2.8
20.8
8.3
4.2
14.9
6.6
1
0
0
0
3
0
0
0
3.2
36.8
0.7
12.9
0
24.5
34.5
10.7
0
3.9
0
0
16.6
0.2
5.8
8.6
0
0
0.1
0
0
0.1
2.8
0
15.3
0.2
38
13.9
0
27.5
1.7
0
0
24.9
0.4
37.4
3.6
8
31.9
0.4
3.6
1
0
0
31.8
0
0
2.8
1
0
1
0
0
22.6
0
0
0
0
5.4
21.6
0.4
7
6.1
0.3
16
0.5
0
0
0
0
0
0
0
8.9
0
0
0
0
0
9.2
1
8.8
5.8
10.7
44.3
8.4
6.1
3.6
0
0
0
0
0
0
0
2.4
0
0
0
0
0
0
0
2.7
0
0
0.1
6
0
0
0
0
0
0
1.4
0
1.8
0
0
2.5
0
0
0
0
0.6
0
0
0
0
0
0.3
0
0
0
0
0
0
0
0
0
0
0
0
0
1
11.9
0
0
0
0
0
0
0
0
0
3.6
0
0
0
0.2
0
0.8
0
0
0
0
0
0
0
0
0
0
0
0
0
4.2
16.1
1.4
0.5
0
0
0
0
3.1
0
0
0
0
0
0.6
8
3.1
2.3
0
0
9.2
4.6
16.8
0
0
0
2
1
19
4.6
0.1
0.6
3
0
0
0
0.5
0
0.9
0
0
2
25.5
5
9.4
4
4.3
23.9
0.6
0
8.6
0.4
0
0
0.6
0.2
0
0.2
12
21.6
11.1
0
11.8
26
1.6
0.2
1.9
27.4
8.8
34
0.8
8.2
6
37.1
5.2
28.4
3.8
24.1
52.2
48.2
39.7
0
2
2.4
13.4
83
26.6
9.9
0
0.4
2
0.2
28.2
0
12.4
7.8
11.2
15.8
0
9.7
10
0
0
25.9
14.8
2.8
0.2
6.8
19.3
20.2
17.4
4.2
14.8
32.7
56.7
2.3
2.2
11.6
0
21.2
0
0
0
15.8
65.6
36.4
9.8
0
0
6.8
32.6
2.2
0
0
11.6
6.6
2.6
3.1
0
26.3
1.6
9.8
5
2.6
36.4
3.8
18.8
13.2
1.4
73.8
0
40.3
35.8
6.2
18.4
32.9
0.3
3.6
0
22.4
21.2
0.6
2
0
2.3
32.2
4.8
10.4
10.3
11.2
0.3
0.5
12.6
1.6
12.9
21.8
9.2
19.2
0.6
0
0
0
5
1
13.8
2.2
0.2
1.2
0
0
11
0.4
2.6
7.8
48.6
6.2
20.2
31.5
7.4
0
27
91.6
1.8
3.6
12.8
24.9
1
40.2
13.4
3.6
3.2
42.4
7.1
15.4
1.6
0
0
0
4.2
11.4
0
2
25.8
29.4
45
6.2
0
9.6
0
1.4
2
9.4
0
0
0
4.6
0.2
0.1
3.6
0
0
0
0.4
0
0
0
6.8
0
0
0
16
0
0
11
12.8
0
11.2
5.2
0
0.2
0.3
20.2
0
0
0
0
5
0
0
0
0
2.6
0
0
0
0
0
13
0
0
0
0
0
0
51
0
0
0
0
14.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.4
0
0
7
0
0
0
0
0
0
0
0
0
0
0
0
3.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0.3
0
0
0
0
0
0
0
0
0
0
30
0
0
0
0.2
0
0
0
0
0
0
0
0
0
0
0
2.6
0
0
0
0
0
0
0
0
0
26.4
0
0
0
30.2
13.6
0.4
0.6
0.6
0
0
0.6
10.4
0
0.6
0
0
0
0
12.6
5
0
22
18.6
0
30
2
0.6
0.7
0
0
0
17.8
3.3
36
2
0
0
56.2
9
22.2
0
0
0
0
0
0
0
0.6
15.4
0.2
39.8
9.4
12.8
0
0
6
8.6
10.4
55.2
37.3
0
22.6
0.8
13.2
0
7.6
11.2
22
33.3
27.6
2.8
7.8
0
7.4
15.5
19.4
2.2
111.4
0.6
0.4
45.6
16.8
35.6
9.8
0
21.6
6.4
4.3
15.8
0
0
0
0
0
25
13.8
0
14
21
33.4
10.2
83
18.6
34
15
32.4
9.7
138.8
2
0
10.4
3.4
11.4
30.8
2.4
27.4
13.8
34
0
1.9
10.6
16.7
3.6
4.8
1.2
63.2
7
6.3
11.6
0
0
0
6.1
10.4
5.2
4.6
17.6
61.2
25.2
8.6
0
9.8
0.6
53.4
13.8
28.8
1
2.7
0
0
2.2
1
1.3
0
14.8
11.2
2.8
0.2
22.8
17.6
8.4
0.2
2.5
12.4
3.6
1
0
0
4
1.6
29.9
31.2
0
8.4
5
20.7
12.8
4.8
21.1
15.2
0.1
13.6
11
12.4
0
6
0.1
25.5
0
0
0
0
0
0
0
0
2.6
6.2
12.2
2.1
0.2
1.6
0
0
0
9.8
0
8
0
2.2
0.6
12.4
22.2
0
6.2
9.8
0
0
0
0
0
8.8
0
13.6
0.1
0
0
12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.8
0
0
0
0
0
0
0
0
0
0.8
0
0
0
0
0
0
0.2
10
0
0
0.2
0
0
0
0
2.8
1.4
0.2
10.2
0
0.1
0
0.4
3.6
3.6
0
0
0
0
0
1.1
20.5
0
0
0
0
0
0
0.1
0
10.6
0
0
1.1
0.2
7.2
0.7
0
0.6
1.1
65.4
59.6
33.7
23.2
40.6
36.3
1.4
0.6
2.7
0.7
4.4
22.4
18.2
0.2
64.6
0.7
2.8
2.8
21.8
